Date,Moisture,Temperature
05/25/2023 11:13:33,0.300,21.104
05/25/2023 11:23:33,0.299,21.104
05/25/2023 11:33:33,0.299,21.147
05/25/2023 11:43:33,0.300,21.147
05/25/2023 11:53:33,0.300,21.147
05/25/2023 12:03:33,0.298,21.190
05/25/2023 12:13:33,0.300,21.147
05/25/2023 12:23:33,0.301,21.233
05/25/2023 12:33:33,0.299,21.233
05/25/2023 12:43:33,0.299,21.233
05/25/2023 12:53:33,0.299,21.190
05/25/2023 13:03:33,0.299,21.276
05/25/2023 13:13:33,0.298,21.276
05/25/2023 13:23:33,0.300,21.319
05/25/2023 13:33:33,0.301,21.362
05/25/2023 13:43:33,0.300,21.362
05/25/2023 13:53:33,0.299,21.405
05/25/2023 14:03:33,0.298,21.447
05/25/2023 14:13:33,0.299,21.533
05/25/2023 14:23:33,0.298,21.576
05/25/2023 14:33:33,0.300,21.619
05/25/2023 14:43:33,0.299,21.705
05/25/2023 14:53:33,0.299,21.748
05/25/2023 15:03:33,0.298,21.834
05/25/2023 15:13:33,0.298,21.876
05/25/2023 15:23:33,0.296,21.962
05/25/2023 15:33:33,0.299,22.048
05/25/2023 15:43:33,0.298,22.134
05/25/2023 15:53:33,0.298,22.177
05/25/2023 16:03:33,0.299,22.263
05/25/2023 16:13:33,0.297,22.305
05/25/2023 16:23:33,0.299,22.391
05/25/2023 16:33:33,0.298,22.477
05/25/2023 16:43:33,0.299,22.477
05/25/2023 16:53:33,0.296,22.563
05/25/2023 17:03:33,0.297,22.606
05/25/2023 17:13:33,0.297,22.649
05/25/2023 17:23:33,0.297,22.777
05/25/2023 17:33:33,0.297,22.777
05/25/2023 17:43:33,0.299,22.863
05/25/2023 17:53:33,0.297,22.906
05/25/2023 18:03:33,0.297,22.992
05/25/2023 18:13:33,0.296,22.949
05/25/2023 18:23:33,0.299,23.035
05/25/2023 18:33:33,0.297,23.121
05/25/2023 18:43:33,0.297,23.163
05/25/2023 18:53:33,0.297,23.121
05/25/2023 19:03:33,0.297,23.163
05/25/2023 19:13:33,0.298,23.206
05/25/2023 19:23:33,0.297,23.206
05/25/2023 19:33:33,0.297,23.206
05/25/2023 19:43:33,0.297,23.249
05/25/2023 19:53:33,0.299,23.249
05/25/2023 20:03:33,0.297,23.249
05/25/2023 20:13:33,0.297,23.206
05/25/2023 20:23:33,0.297,23.206
05/25/2023 20:33:33,0.297,23.249
05/25/2023 20:43:33,0.297,23.206
05/25/2023 20:53:33,0.297,23.249
05/25/2023 21:03:33,0.297,23.206
05/25/2023 21:13:33,0.296,23.206
05/25/2023 21:23:33,0.295,23.163
05/25/2023 21:33:33,0.296,23.163
05/25/2023 21:43:33,0.295,23.163
05/25/2023 21:53:33,0.297,23.121
05/25/2023 22:03:33,0.298,23.078
05/25/2023 22:13:33,0.297,23.035
05/25/2023 22:23:33,0.297,23.035
05/25/2023 22:33:33,0.296,22.992
05/25/2023 22:43:33,0.297,22.992
05/25/2023 22:53:33,0.298,22.992
05/25/2023 23:03:33,0.296,22.949
05/25/2023 23:13:33,0.297,22.906
05/25/2023 23:23:33,0.297,22.906
05/25/2023 23:33:33,0.297,22.863
05/25/2023 23:43:33,0.297,22.863
05/25/2023 23:53:33,0.297,22.820
05/26/2023 00:03:33,0.295,22.777
05/26/2023 00:13:33,0.295,22.777
05/26/2023 00:23:33,0.297,22.777
05/26/2023 00:33:33,0.296,22.734
05/26/2023 00:43:33,0.297,22.692
05/26/2023 00:53:33,0.295,22.692
05/26/2023 01:03:33,0.297,22.649
05/26/2023 01:13:33,0.297,22.606
05/26/2023 01:23:33,0.296,22.606
05/26/2023 01:33:33,0.298,22.563
05/26/2023 01:43:33,0.298,22.563
05/26/2023 01:53:33,0.297,22.520
05/26/2023 02:03:33,0.297,22.477
05/26/2023 02:13:33,0.296,22.477
05/26/2023 02:23:33,0.297,22.477
05/26/2023 02:33:33,0.297,22.434
05/26/2023 02:43:33,0.296,22.391
05/26/2023 02:53:33,0.296,22.391
05/26/2023 03:03:33,0.298,22.391
05/26/2023 03:13:33,0.297,22.348
05/26/2023 03:23:33,0.295,22.348
05/26/2023 03:33:33,0.296,22.305
05/26/2023 03:43:33,0.295,22.263
05/26/2023 03:53:33,0.295,22.263
05/26/2023 04:03:33,0.295,22.220
05/26/2023 04:13:33,0.299,22.220
05/26/2023 04:23:33,0.297,22.220
05/26/2023 04:33:33,0.297,22.177
05/26/2023 04:43:33,0.296,22.134
05/26/2023 04:53:33,0.295,22.091
05/26/2023 05:03:33,0.296,22.091
05/26/2023 05:13:33,0.297,22.091
05/26/2023 05:23:33,0.299,22.091
05/26/2023 05:33:33,0.295,22.048
05/26/2023 05:43:33,0.297,22.048
05/26/2023 05:53:33,0.299,22.005
05/26/2023 06:03:33,0.295,22.005
05/26/2023 06:13:33,0.295,22.005
05/26/2023 06:23:33,0.297,21.919
05/26/2023 06:33:33,0.297,21.919
05/26/2023 06:43:33,0.297,21.919
05/26/2023 06:53:33,0.298,21.876
05/26/2023 07:03:33,0.297,21.876
05/26/2023 07:13:33,0.296,21.876
05/26/2023 07:23:33,0.297,21.834
05/26/2023 07:33:33,0.296,21.791
05/26/2023 07:43:33,0.295,21.748
05/26/2023 07:53:33,0.297,21.791
05/26/2023 08:03:33,0.297,21.748
05/26/2023 08:13:33,0.295,21.748
05/26/2023 08:23:33,0.296,21.748
05/26/2023 08:33:33,0.295,21.705
05/26/2023 08:43:33,0.297,21.705
05/26/2023 08:53:33,0.297,21.662
05/26/2023 09:03:33,0.296,21.619
05/26/2023 09:13:33,0.297,21.619
05/26/2023 09:23:33,0.297,21.619
05/26/2023 09:33:33,0.296,21.662
05/26/2023 09:43:33,0.296,21.619
05/26/2023 09:53:33,0.297,21.576
05/26/2023 10:03:33,0.297,21.576
05/26/2023 10:13:33,0.297,21.619
05/26/2023 10:23:33,0.295,21.533
05/26/2023 10:33:33,0.299,21.533
05/26/2023 10:43:33,0.296,21.533
05/26/2023 10:53:33,0.295,21.576
05/26/2023 11:03:33,0.299,21.533
05/26/2023 11:13:33,0.296,21.533
05/26/2023 11:23:33,0.297,21.533
05/26/2023 11:33:33,0.297,21.490
05/26/2023 11:43:33,0.297,21.576
05/26/2023 11:53:33,0.297,21.576
05/26/2023 12:03:33,0.296,21.576
05/26/2023 12:13:33,0.297,21.619
05/26/2023 12:23:33,0.297,21.576
05/26/2023 12:33:33,0.296,21.576
05/26/2023 12:43:33,0.296,21.619
05/26/2023 12:53:33,0.297,21.619
05/26/2023 13:03:33,0.297,21.619
05/26/2023 13:13:33,0.297,21.705
05/26/2023 13:23:33,0.296,21.748
05/26/2023 13:33:33,0.296,21.705
05/26/2023 13:43:33,0.295,21.748
05/26/2023 13:53:33,0.297,21.834
05/26/2023 14:03:33,0.297,21.834
05/26/2023 14:13:33,0.294,21.919
05/26/2023 14:23:33,0.296,21.962
05/26/2023 14:33:33,0.297,22.005
05/26/2023 14:43:33,0.295,22.134
05/26/2023 14:53:33,0.294,22.134
05/26/2023 15:03:33,0.295,22.220
05/26/2023 15:13:33,0.294,22.263
05/26/2023 15:23:33,0.294,22.348
05/26/2023 15:33:33,0.295,22.391
05/26/2023 15:43:33,0.297,22.477
05/26/2023 15:53:33,0.296,22.563
05/26/2023 16:03:33,0.297,22.606
05/26/2023 16:13:33,0.296,22.649
05/26/2023 16:23:33,0.294,22.692
05/26/2023 16:33:33,0.295,22.734
05/26/2023 16:43:33,0.295,22.863
05/26/2023 16:53:33,0.297,22.863
05/26/2023 17:03:33,0.296,22.906
05/26/2023 17:13:33,0.295,22.992
05/26/2023 17:23:33,0.294,23.035
05/26/2023 17:33:33,0.296,23.078
05/26/2023 17:43:33,0.295,23.121
05/26/2023 17:53:33,0.296,23.206
05/26/2023 18:03:33,0.297,23.163
05/26/2023 18:13:33,0.295,23.249
05/26/2023 18:23:33,0.297,23.292
05/26/2023 18:33:33,0.293,23.335
05/26/2023 18:43:33,0.293,23.378
